,Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,Customer Lifetime Value,EnrollmentType,IsCancelled,Tenure_months
15320,482345,Noe Butzke,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,64669.0,Married,Star,2016-10-03,10594.13,Standard,0,111.9
15321,232579,Tawny Frisell,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Suburban,0.0,Divorced,Star,2021-06-01,10595.81,Standard,0,55.2
15322,163723,Latonya Langenheim,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,20179.0,Married,Star,2017-12-13,10598.54,Standard,1,8.1
15323,378968,Ivory Montuoro,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,25634.0,Married,Star,2018-12-30,10622.52,Standard,0,84.7
15324,652300,Lawrence Bachinski,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,25634.0,Married,Star,2016-01-30,10622.52,Standard,1,7.0
15325,668235,Krystin Huzzard,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,High School or Below,Urban,27339.0,Divorced,Star,2021-04-14,10626.81,2021 Promotion,0,56.8
15326,725795,Tiny Terrezza,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,High School or Below,Urban,27339.0,Divorced,Star,2016-12-13,10626.81,Standard,0,109.6
15327,268281,Odis Preast,Alberta,Banff,51.178398,-115.5708,V5R 1W3,female,Bachelor,Suburban,72540.0,Married,Star,2015-06-14,10656.88,Standard,0,127.8
15328,335545,Moira Thalheimer,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,72540.0,Married,Star,2019-12-20,10656.88,Standard,0,72.8
15329,999272,Sanda Beckert,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,female,Bachelor,Urban,72540.0,Married,Star,2016-08-25,10656.88,Standard,0,113.2
15330,800499,Erlinda Newberger,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,55510.0,Divorced,Star,2021-02-04,10676.59,2021 Promotion,0,59.1
15331,336469,Adan Torno,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,52965.0,Married,Star,2020-03-14,10682.76,Standard,0,70.0
15332,753038,Denita Attanasio,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,55436.0,Divorced,Star,2020-02-24,10706.67,Standard,0,70.6
15333,902421,Odis Gehm,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,34837.0,Single,Star,2019-10-11,10720.42,Standard,1,8.1
15334,871022,Daniele Otis,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,50607.0,Single,Star,2021-03-22,10737.68,2021 Promotion,0,57.6
15335,558258,Alfredia Guecho,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,39135.0,Divorced,Star,2020-11-17,10745.98,Standard,0,61.7
15336,974738,Kaci Haberle,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,39135.0,Divorced,Star,2019-05-28,10745.98,Standard,1,8.2
15337,172233,Celia Parillo,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,male,Master,Rural,19382.0,Married,Star,2020-08-21,10758.66,Standard,0,64.7
15338,231592,Kandra Doolan,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,74835.0,Married,Star,2019-05-17,10760.18,Standard,0,80.1
15339,577374,Frederick Wingett,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,74835.0,Married,Star,2018-01-01,10760.18,Standard,1,43.9
15340,325134,Chanda Ceconi,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,53437.0,Married,Star,2016-03-21,10777.57,Standard,0,118.5
15341,403118,Rossie Pleva,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,53437.0,Married,Star,2018-06-25,10777.57,Standard,0,90.9
15343,616137,Olimpia Macaraeg,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,30761.0,Divorced,Star,2020-10-03,10796.45,Standard,1,8.1
15344,988234,Milton Dimitri,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,30761.0,Divorced,Star,2016-08-16,10796.45,Standard,1,2.8
15345,916594,Lacresha Quiring,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,High School or Below,Urban,11033.0,Married,Star,2016-09-23,10828.37,Standard,0,112.3
15346,486226,Osvaldo Mendenhall,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,27279.0,Married,Star,2015-07-08,10845.74,Standard,0,127.0
15347,805977,Magda Luter,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,27279.0,Married,Star,2019-07-30,10845.74,Standard,0,77.6
15348,692856,Teodoro Tucay,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,65727.0,Married,Star,2021-02-20,10861.52,2021 Promotion,0,58.6
15349,646935,Sophia Carwile,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,64744.0,Divorced,Star,2017-06-24,10861.71,Standard,0,103.1
15350,202248,Hilario Crenshaw,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,Bachelor,Urban,95579.0,Single,Star,2019-05-14,10864.27,Standard,0,80.2
15351,853417,Esta Haneline,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,95579.0,Single,Star,2017-07-05,10864.27,Standard,0,102.8
15352,139600,Ceola Bejil,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,College,Urban,0.0,Single,Star,2021-10-02,10865.86,Standard,0,51.1
15353,883702,Sumiko Zarcone,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,91123.0,Divorced,Star,2019-06-09,10883.79,Standard,0,79.3
15354,660098,Jona Siegert,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,68025.0,Divorced,Star,2021-10-07,10892.91,Standard,0,50.9
15355,839461,Elden Sturgeon,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,68025.0,Divorced,Star,2021-01-31,10892.91,Standard,0,59.2
15356,425294,Johnette Bunt,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,72257.0,Divorced,Star,2015-12-12,10901.23,Standard,0,121.8
15357,503573,Edwin Mantele,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,98542.0,Single,Star,2017-07-03,10925.82,Standard,0,102.8
15358,473093,Alton Starrs,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29418.0,Married,Star,2015-08-30,10926.69,Standard,0,125.3
15359,173798,Augustus Toalson,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,74965.0,Married,Star,2018-08-15,10928.41,Standard,0,89.2
15360,925850,Rosaria Stimer,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,74965.0,Married,Star,2021-04-13,10928.41,2021 Promotion,0,56.8
15361,570318,Buster Akamine,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,47170.0,Married,Star,2019-12-06,10934.74,Standard,0,73.3
15362,185573,Elizabet Merrifield,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,89892.0,Single,Star,2018-10-27,10954.38,Standard,0,86.8
15363,744228,Trenton Hamby,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,29815.0,Single,Star,2021-10-25,10960.94,Standard,0,50.3
15364,225205,Amelia Bunce,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,55687.0,Divorced,Star,2021-05-22,10963.96,Standard,0,55.5
15365,412793,Tenesha Liverpool,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,55687.0,Divorced,Star,2017-05-17,10963.96,Standard,0,104.4
15366,527235,Palmer Berteau,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,55687.0,Divorced,Star,2015-08-19,10963.96,Standard,0,125.6
15367,486955,Robby Boissoneault,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,24164.0,Divorced,Star,2019-01-08,10972.07,Standard,0,84.4
15368,626474,Zack Holtman,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,24164.0,Divorced,Star,2015-11-14,10972.07,Standard,0,122.7
15369,870169,Jenifer Grindeland,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,24164.0,Divorced,Star,2021-04-06,10972.07,2021 Promotion,0,57.1
15370,873297,Hoyt Boren,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,24164.0,Divorced,Star,2020-08-28,10972.07,Standard,1,8.1
15371,958869,Mark Vasiloff,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Urban,24164.0,Divorced,Star,2016-08-09,10972.07,Standard,1,35.2
15372,323424,Laverne Ogilive,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,92914.0,Married,Star,2018-09-21,10978.78,Standard,0,88.0
15373,686561,Beverly Grosbier,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,96721.0,Married,Star,2021-03-21,10986.23,2021 Promotion,1,8.2
15374,238070,Alona Karpf,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0.0,Single,Star,2018-10-03,10996.71,Standard,1,4.8
15375,563094,Carylon Rollend,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Single,Star,2021-04-15,11003.54,2021 Promotion,0,56.8
15376,248196,Flo Sandstede,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,51643.0,Single,Star,2019-09-18,11009.13,Standard,1,8.1
15377,375297,Ciera Sunday,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,51643.0,Single,Star,2018-09-27,11009.13,Standard,0,87.8
15378,598360,Beula Schexnayder,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,51643.0,Single,Star,2015-07-28,11009.13,Standard,0,126.4
15379,721688,Cyndy Chatham,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,51643.0,Single,Star,2018-04-28,11009.13,Standard,0,92.9
15380,753219,Karie Shirota,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,51643.0,Single,Star,2017-08-07,11009.13,Standard,0,101.7
15381,835779,Margert Kanduth,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,51643.0,Single,Star,2017-10-26,11009.13,Standard,0,99.0
15382,233969,Travis Liberto,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,67575.0,Married,Star,2020-04-08,11014.16,Standard,0,69.2
15383,640238,Alfredia Simkin,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,67575.0,Married,Star,2016-12-02,11014.16,Standard,0,109.9
15384,256627,Debora Trombley,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,37056.0,Married,Star,2021-07-02,11029.93,Standard,0,54.2
15385,716068,Tyesha Viesca,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,35773.0,Married,Star,2015-12-25,11030.66,Standard,0,121.4
15386,369084,Kerrie Resnik,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,College,Urban,0.0,Married,Star,2021-04-14,11039.32,2021 Promotion,0,56.8
15387,711853,Larhonda Winterfeld,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,male,College,Rural,0.0,Married,Star,2021-03-24,11039.32,2021 Promotion,0,57.5
15388,577860,Jackie Killpack,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Single,Star,2015-11-08,11042.29,Standard,0,122.9
15389,709279,Anisa Ranke,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,female,Bachelor,Suburban,44524.0,Married,Star,2015-12-12,11044.11,Standard,0,121.8
15390,131717,Monet Carithers,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,69792.0,Single,Star,2018-12-21,11058.22,Standard,1,8.1
15391,921298,Dorine Cadenhead,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,69792.0,Single,Star,2019-09-03,11058.22,Standard,0,76.4
15392,282140,Alessandra Eckersley,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,29484.0,Married,Star,2021-02-10,11064.29,2021 Promotion,0,58.9
15393,963473,Solange Staubs,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,78011.0,Married,Star,2016-10-27,11077.69,Standard,0,111.1
15394,210761,Muoi Kellywood,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,25542.0,Married,Star,2020-11-29,11084.61,Standard,0,61.3
15395,649052,Larry Raque,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,69090.0,Married,Star,2018-06-28,11085.88,Standard,0,90.8
15396,138894,Hye Hahs,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,78255.0,Single,Star,2019-08-01,11093.72,Standard,0,77.5
15397,582364,Paula Shiigi,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,42928.0,Married,Star,2018-03-09,11130.12,Standard,0,94.5
15398,788292,Tim Weichbrodt,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Urban,27679.0,Single,Star,2016-09-06,11140.3,Standard,0,112.8
15399,737602,Raeann Darakjian,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,31409.0,Married,Star,2021-08-07,11154.68,Standard,0,53.0
15400,563410,Ema Petrovich,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Doctor,Rural,14533.0,Single,Star,2019-03-24,11172.5,Standard,0,81.9
15401,154175,Antionette Charbonnet,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,20742.0,Single,Star,2016-07-19,11177.75,Standard,0,114.5
15402,739021,Soon Reither,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Married,Star,2020-06-12,11232.98,Standard,0,67.0
15403,418938,Kendall Daykin,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,21636.0,Married,Star,2020-09-14,11236.31,Standard,0,63.9
15404,204484,Lou Frodsham,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,66146.0,Single,Star,2017-10-12,11243.9,Standard,0,99.5
15405,701391,Adrianne Gamet,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,88858.0,Married,Star,2019-12-22,11255.46,Standard,0,72.8
15406,827309,Antonetta Totzke,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,88858.0,Married,Star,2017-11-25,11255.46,Standard,1,43.5
15407,584377,Bethany Eccleston,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,88304.0,Single,Star,2015-09-29,11260.9,Standard,0,124.3
15408,542085,Henriette Borsellino,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Urban,34923.0,Single,Star,2015-08-21,11264.36,Standard,0,125.6
15409,729537,Royal Pecora,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,34923.0,Single,Star,2015-09-02,11264.36,Standard,0,125.2
15410,175360,Kasha Ineson,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,65448.0,Married,Star,2016-03-15,11269.23,Standard,0,118.7
15411,305380,Pamela Norman,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Suburban,86195.0,Married,Star,2016-08-18,11281.52,Standard,0,113.5
15412,868230,Devon Bloomstrom,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,22361.0,Married,Star,2019-06-21,11302.6,Standard,0,78.9
15413,802305,Larry Tyma,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0.0,Single,Star,2016-12-01,11308.47,Standard,0,110.0
15414,106048,Janeen Mackessy,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,male,Doctor,Rural,11885.0,Divorced,Star,2021-11-15,11315.2,Standard,0,49.6
15415,244039,Shanelle Orlikowski,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Doctor,Urban,11885.0,Divorced,Star,2020-03-04,11315.2,Standard,0,70.3
15416,698159,Candi Oppegard,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Doctor,Suburban,11885.0,Divorced,Star,2021-08-09,11315.2,Standard,0,52.9
15417,437158,Catina Denny,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,38923.0,Married,Star,2018-04-10,11318.09,Standard,0,93.5
15418,331301,Stacey Fath,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,41692.0,Single,Star,2018-01-15,11320.83,2021 Promotion,0,96.3
15419,321388,Raisa Swartley,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Married,Star,2016-05-31,11360.46,Standard,0,116.1
15420,124119,Crissy Eddington,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Married,Star,2015-11-23,11413.44,Standard,0,122.4
15421,132592,Vincenzo Dolloff,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,93210.0,Married,Star,2019-02-10,11430.59,Standard,0,83.3
15422,580159,Janet Cantor,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,27362.0,Married,Star,2020-08-11,11447.51,Standard,0,65.0
15423,756862,Grady Gwozdz,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Urban,10384.0,Married,Star,2017-07-12,11469.63,Standard,0,102.5
15424,748635,Crista Kertels,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Divorced,Star,2016-05-30,11513.16,Standard,0,116.1
15425,243444,Alfred Wybenga,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0.0,Single,Star,2017-08-22,11537.51,Standard,0,101.2
15426,831928,Roy Robante,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,64642.0,Married,Star,2020-10-29,11565.69,Standard,1,8.1
15427,791466,Merrill Ohland,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Star,2019-10-23,11578.13,Standard,0,74.8
15428,831696,Carlie Flodin,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2018-06-12,11578.13,Standard,0,91.4
15429,594681,Charlette Lyalls,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,67616.0,Married,Star,2016-01-29,11599.5,Standard,1,52.5
15430,148381,Deedra Buergel,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,27750.0,Married,Star,2015-10-26,11618.56,Standard,0,123.4
15431,372169,Daniel Aguila,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,78275.0,Married,Star,2016-03-21,11619.92,Standard,1,0.9
15432,297382,Bernarda Tavana,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Married,Star,2018-09-28,11631.88,Standard,0,87.8
15433,106589,Maile Konruff,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Urban,25370.0,Married,Star,2016-08-28,11638.9,Standard,1,0.5
15434,145193,Lilliam Cowden,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,High School or Below,Urban,25370.0,Married,Star,2021-09-07,11638.9,Standard,0,51.9
15435,194737,Syreeta Marbley,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,High School or Below,Urban,25370.0,Married,Star,2020-10-20,11638.9,Standard,0,62.7
15436,272097,My Bentley,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,High School or Below,Suburban,25370.0,Married,Star,2019-03-29,11638.9,Standard,0,81.7
15437,679623,Heather Pullen,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Urban,19851.0,Married,Star,2018-11-10,11658.6,Standard,0,86.3
15438,416973,Cherise Apresa,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Rural,0.0,Single,Star,2019-11-28,11700.64,Standard,0,73.6
15439,935274,Haywood Arca,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Rural,0.0,Single,Star,2015-10-18,11700.64,Standard,0,123.6
15440,630034,Kali Jennins,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Divorced,Star,2020-08-28,11702.35,Standard,0,64.4
15441,407233,Ninfa Nyman,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,73903.0,Married,Star,2021-11-21,11718.42,Standard,0,49.4
15442,207500,Lien Yang,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,40564.0,Married,Star,2019-04-08,11726.19,Standard,0,81.4
15443,494213,Pamila Mantele,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Doctor,Rural,29879.0,Married,Star,2020-01-19,11727.78,Standard,0,71.8
15444,732863,Ardath Schane,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,51008.0,Married,Star,2018-01-30,11772.79,Standard,0,95.8
15445,326603,Meghann Bammon,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,Bachelor,Rural,58881.0,Married,Star,2018-08-01,11776.0,Standard,0,89.7
15446,579785,Colby Ludewig,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,90016.0,Married,Star,2021-04-23,11785.04,2021 Promotion,1,8.1
15448,674781,Wilburn Berretti,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Master,Rural,25251.0,Divorced,Star,2020-04-23,11790.5,Standard,0,68.7
15449,802974,Yoko Marcinko,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,Master,Rural,25251.0,Divorced,Star,2021-04-09,11790.5,2021 Promotion,0,57.0
15450,883968,Les Burnaman,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Master,Urban,25251.0,Divorced,Star,2015-11-11,11790.5,Standard,0,122.8
15451,277594,Kirsten Gould,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Suburban,91469.0,Single,Star,2019-02-15,11797.99,Standard,0,83.1
15452,811802,Suk Forsythe,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,91469.0,Single,Star,2018-05-31,11797.99,Standard,0,91.8
15453,739617,Brady Strehlow,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Suburban,0.0,Single,Star,2021-01-13,11814.48,Standard,0,59.8
15454,449843,Tracie Wittel,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,41004.0,Married,Star,2018-03-15,11814.53,Standard,0,94.3
15455,559726,Kelsie Bodor,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Urban,0.0,Single,Star,2017-03-14,11828.61,Standard,0,106.5
15456,935328,Laurence Spart,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,female,Bachelor,Suburban,92931.0,Married,Star,2018-04-06,11830.95,Standard,0,93.6
15457,518305,Denis Roskop,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Doctor,Suburban,16552.0,Married,Star,2017-10-27,11833.77,Standard,0,99.0
15458,135381,Jenette Brinkhaus,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Rural,0.0,Single,Star,2018-03-17,11855.14,Standard,0,94.3
15459,999460,Brooke Deloera,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Married,Star,2019-07-04,11875.9,Standard,1,2.1
15460,281449,Hugh Urbieta,British Columbia,Kelowna,49.887951,-119.49601,V5R 1W3,female,College,Rural,0.0,Single,Star,2019-06-30,11880.97,Standard,0,78.6
15461,751779,Marry Bosse,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Urban,0.0,Married,Star,2017-09-08,11885.97,Standard,0,100.6
15462,937956,Kaitlyn Debutiaco,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,97205.0,Divorced,Star,2018-04-30,11900.54,Standard,0,92.8
15463,344372,Keith Talluto,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,24581.0,Married,Star,2021-03-16,11923.75,2021 Promotion,0,57.8
15464,976700,Dia Gullick,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,28014.0,Single,Star,2018-11-10,11925.72,Standard,0,86.3
15465,838771,Leon Abuhl,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,71587.0,Married,Star,2017-08-23,11955.4,Standard,0,101.1
15466,408047,Kamilah Rykowski,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,52436.0,Single,Star,2016-08-29,11960.48,Standard,0,113.1
15467,397065,Olen Bartunek,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Master,Rural,21514.0,Married,Star,2020-06-02,11981.98,Standard,0,67.3
15468,876232,Joel Stofferahn,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,High School or Below,Suburban,25918.0,Married,Star,2017-02-06,12022.39,Standard,0,107.7
15469,597313,Sadye Dusik,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,High School or Below,Rural,28879.0,Married,Star,2016-10-13,12023.75,2021 Promotion,0,111.6
15470,180231,Jefferey Scharf,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,44428.0,Single,Star,2021-09-23,12036.62,Standard,0,51.4
15471,541435,Mariann Altadonna,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,44428.0,Single,Star,2021-11-08,12036.62,Standard,0,49.9
15472,616342,Vivienne Chalupsky,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,44428.0,Single,Star,2017-05-10,12036.62,Standard,0,104.6
15473,920162,Tari Kreisel,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,55805.0,Married,Star,2016-05-25,12045.67,Standard,0,116.3
15474,856502,Elaina Kroesing,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,43324.0,Married,Star,2017-01-21,12047.78,Standard,0,108.3
